,fecha,agencia_id,canal_id,producto_id,venta_uni,labeled_producto,labeled_agencia,labeled_canal,prediction
13054,2017-11-16,12731,4,6437,347,1,3,2,390.0
14293,2017-12-07,12731,1,123492,347,17,3,0,752.0
14317,2017-12-07,12732,1,123492,347,17,4,0,47.0
14734,2017-12-14,12732,1,123576,347,18,4,0,293.5
17957,2018-02-01,12732,1,38588,347,8,4,0,41.0
18720,2018-02-15,12656,1,123576,347,18,2,0,85.0
13109,2017-11-16,12752,1,39109,346,9,6,0,408.8181818181818
14694,2017-12-14,12656,4,38588,346,8,2,2,371.0
16206,2018-01-01,12839,1,9784,346,4,17,0,425.0
16695,2018-01-11,12656,1,38588,346,8,2,0,166.0
17249,2018-01-18,12762,1,123492,346,17,8,0,366.25
18531,2018-02-08,12797,4,6437,346,1,11,2,382.375
11875,2017-10-26,12762,1,9784,345,4,8,0,203.0
14674,2017-12-14,12636,4,38588,345,8,1,2,165.0
18763,2018-02-15,12732,1,42124,345,11,4,0,60.0
21274,2018-03-29,12731,2,6011,345,0,3,1,60.0
17079,2018-01-18,12636,1,9784,344,4,1,0,85.0
20677,2018-03-15,12808,4,38588,344,8,14,2,31.0
21163,2018-03-22,12839,1,41653,344,10,17,0,555.0
22174,2018-04-12,12732,1,123576,344,18,4,0,293.5
10316,2017-09-28,12797,4,6437,343,1,11,2,382.375
11628,2017-10-19,12820,1,9784,343,4,16,0,1.0
18580,2018-02-08,12808,4,6437,343,1,14,2,382.375
18705,2018-02-15,12636,4,6437,343,1,1,2,107.0
17293,2018-01-18,12779,1,42158,342,12,10,0,491.6
18885,2018-02-15,12765,4,38588,342,8,9,2,839.4166666666666
19099,2018-02-22,12636,1,9784,342,4,1,0,85.0
21656,2018-04-05,12636,1,9784,342,4,1,0,85.0
12315,2017-11-02,12762,4,7840,341,3,8,2,472.6
14743,2017-12-14,12750,1,9784,341,4,5,0,26.0
19676,2018-03-01,12762,1,123492,341,17,8,0,366.25
20876,2018-03-22,12732,1,42124,341,11,4,0,60.0
21493,2018-03-29,12802,1,39109,341,9,12,0,227.8403361344538
10453,2017-09-28,12841,4,7840,340,3,18,2,202.0
11411,2017-10-19,12752,1,39109,340,9,6,0,408.8181818181818
14505,2017-12-07,12802,1,39109,340,9,12,0,227.8403361344538
19508,2018-03-01,12636,1,9784,340,4,1,0,85.0
20209,2018-03-08,12802,1,39109,340,9,12,0,227.8403361344538
20673,2018-03-15,12808,2,35549,340,7,14,1,160.0
20857,2018-03-22,12731,2,35549,340,7,3,1,60.0
10392,2017-09-28,12809,4,123460,339,16,15,2,46.0
11418,2017-10-19,12752,1,123576,339,18,6,0,583.6666666666666
13866,2017-11-30,12731,1,32354,339,5,3,0,89.0
14733,2017-12-14,12732,1,123492,339,17,4,0,47.0
16279,2018-01-04,12636,4,38588,339,8,1,2,165.0
17566,2018-01-25,12732,1,123492,339,17,4,0,47.0
17653,2018-01-25,12762,1,123576,339,18,8,0,300.75
18905,2018-02-15,12779,2,35549,339,7,10,1,190.0
19088,2018-02-22,12615,1,123576,339,18,0,0,347.0
21566,2018-03-29,12820,1,9784,339,4,16,0,1.0
22759,2018-04-19,12802,1,39109,339,9,12,0,227.8403361344538
13063,2017-11-16,12732,1,9784,338,4,4,0,193.0
13668,2017-11-23,12802,1,39109,338,9,12,0,227.8403361344538
15757,2017-12-28,12802,1,123576,338,18,12,0,787.25
11729,2017-10-26,12636,2,7840,337,3,1,1,1610.0
12050,2017-10-26,12820,1,9784,337,4,16,0,1.0
16467,2018-01-04,12779,1,9784,337,4,10,0,368.0
19174,2018-02-22,12732,4,6437,337,1,4,2,248.0
21438,2018-03-29,12779,1,38588,337,8,10,0,783.0
22171,2018-04-12,12732,1,42158,337,12,4,0,233.66666666666666
10058,2017-09-28,12615,1,123576,336,18,0,0,347.0
10101,2017-09-28,12656,4,6437,336,1,2,2,197.0
11686,2017-10-19,12841,2,6437,336,1,18,1,84.0
12216,2017-11-02,12732,1,123492,336,17,4,0,47.0
12382,2017-11-02,12797,1,39109,336,9,11,0,515.5
13118,2017-11-16,12752,2,6437,336,1,6,1,159.6
13509,2017-11-23,12750,4,6437,336,1,5,2,1104.0
15447,2017-12-21,12839,4,6011,336,0,17,2,277.0
15469,2017-12-21,12841,2,6437,336,1,18,1,84.0
15709,2017-12-28,12779,2,6437,336,1,10,1,210.0
16998,2018-01-11,12820,1,39109,336,9,16,0,227.8403361344538
18949,2018-02-15,12802,1,39109,336,9,12,0,227.8403361344538
10819,2017-10-05,12839,1,32354,335,5,17,0,256.0
11140,2017-10-12,12802,1,9784,335,4,12,0,446.0
11235,2017-10-12,12839,1,39109,335,9,17,0,227.8403361344538
21771,2018-04-05,12752,1,9784,335,4,6,0,278.0
13280,2017-11-16,12808,1,9784,334,4,14,0,322.0
13165,2017-11-16,12762,1,123576,333,18,8,0,300.75
13579,2017-11-23,12762,1,123576,333,18,8,0,300.75
15769,2017-12-28,12803,1,123576,333,18,13,0,787.25
17892,2018-02-01,12636,1,9784,333,4,1,0,85.0
18896,2018-02-15,12779,1,39109,333,9,10,0,84.61904761904762
20004,2018-03-08,12732,1,9784,333,4,4,0,193.0
20975,2018-03-22,12762,1,123576,333,18,8,0,300.75
10178,2017-09-28,12752,1,39109,332,9,6,0,408.8181818181818
11466,2017-10-19,12762,1,123576,332,18,8,0,300.75
13192,2017-11-16,12765,4,6437,332,1,9,2,1026.0
15152,2017-12-21,12732,1,9784,332,4,4,0,193.0
16630,2018-01-04,12841,1,9784,332,4,18,0,57.0
17155,2018-01-18,12732,1,42124,332,11,4,0,60.0
18200,2018-02-01,12809,4,6437,332,1,15,2,382.375
21214,2018-03-29,12615,4,7840,332,3,0,2,572.0
11378,2017-10-19,12732,4,6437,331,1,4,2,248.0
15191,2017-12-21,12750,4,38588,331,8,5,2,32.0
18463,2018-02-08,12765,1,39109,331,9,9,0,17.133333333333333
20880,2018-03-22,12732,1,123576,331,18,4,0,293.5
11735,2017-10-26,12636,4,38588,330,8,1,2,165.0
12015,2017-10-26,12808,2,35549,330,7,14,1,160.0
12835,2017-11-09,12802,1,39109,330,9,12,0,227.8403361344538
15512,2017-12-28,12636,4,38588,330,8,1,2,165.0
16088,2018-01-01,12779,1,123576,330,18,10,0,986.8333333333334
11789,2017-10-26,12732,1,38588,329,8,4,0,41.0
15728,2017-12-28,12797,1,39109,329,9,11,0,515.5
17037,2018-01-11,12841,1,9784,329,4,18,0,57.0
18493,2018-02-08,12779,1,42158,329,12,10,0,491.6
22462,2018-04-12,12839,1,32354,329,5,17,0,256.0
22588,2018-04-19,12732,1,42124,329,11,4,0,60.0
10467,2017-10-05,12615,1,123492,328,17,0,0,395.0
16004,2018-01-01,12752,1,123492,328,17,6,0,1120.9
17158,2018-01-18,12732,1,123492,328,17,4,0,47.0
19353,2018-02-22,12802,1,9784,328,4,12,0,446.0
19536,2018-03-01,12656,1,123492,328,17,2,0,131.0
22853,2018-04-19,12839,1,41653,328,10,17,0,555.0
11651,2017-10-19,12839,1,32354,327,5,17,0,256.0
15291,2017-12-21,12779,1,9784,327,4,10,0,368.0
16338,2018-01-04,12732,1,123576,327,18,4,0,293.5
12153,2017-11-02,12636,4,38588,326,8,1,2,165.0
12272,2017-11-02,12752,4,42158,326,12,6,2,181.0
14577,2017-12-07,12820,1,39109,326,9,16,0,227.8403361344538
14671,2017-12-14,12636,4,6437,326,1,1,2,107.0
14954,2017-12-14,12808,1,9784,326,4,14,0,322.0
16545,2018-01-04,12808,1,9784,326,4,14,0,322.0
17658,2018-01-25,12765,1,6011,326,0,9,0,388.0
20544,2018-03-15,12762,1,123576,326,18,8,0,300.75
10571,2017-10-05,12750,1,123335,325,15,5,0,136.4
15021,2017-12-14,12839,1,32354,325,5,17,0,256.0
18357,2018-02-08,12732,1,38588,325,8,4,0,41.0
18578,2018-02-08,12808,2,35549,325,7,14,1,160.0
18749,2018-02-15,12731,4,6437,325,1,3,2,390.0
20015,2018-03-08,12732,4,6437,325,1,4,2,248.0
14832,2017-12-14,12762,1,123576,324,18,8,0,300.75
18138,2018-02-01,12802,1,9784,324,4,12,0,446.0
19056,2018-02-15,12841,1,9784,324,4,18,0,57.0
13825,2017-11-30,12636,1,9784,323,4,1,0,85.0
14415,2017-12-07,12762,4,7840,323,3,8,2,472.6
15083,2017-12-21,12636,1,9784,323,4,1,0,85.0
16880,2018-01-11,12779,1,42158,323,12,10,0,491.6
15526,2017-12-28,12656,2,7840,322,3,2,1,1610.0
14022,2017-11-30,12765,4,6437,321,1,9,2,1026.0
18629,2018-02-08,12839,1,32354,321,5,17,0,256.0
19357,2018-02-22,12802,1,39109,321,9,12,0,227.8403361344538
19380,2018-02-22,12808,1,9784,321,4,14,0,322.0
19580,2018-03-01,12732,1,42124,321,11,4,0,60.0
22880,2018-04-19,12841,1,123576,321,18,18,0,527.4583333333334
14232,2017-12-07,12615,1,123576,320,18,0,0,347.0
14929,2017-12-14,12802,1,39109,320,9,12,0,227.8403361344538
15382,2017-12-21,12808,2,35549,320,7,14,1,160.0
16077,2018-01-01,12779,1,6555,320,2,10,0,94.0
16473,2018-01-04,12779,1,42158,320,12,10,0,491.6
16722,2018-01-11,12731,2,6011,320,0,3,1,60.0
18101,2018-02-01,12779,2,35549,320,7,10,1,190.0
18215,2018-02-01,12820,1,39109,320,9,16,0,227.8403361344538
21445,2018-03-29,12779,1,123576,320,18,10,0,986.8333333333334
10273,2017-09-28,12779,1,9784,319,4,10,0,368.0
12061,2017-10-26,12820,4,7840,319,3,16,2,291.0
12648,2017-11-09,12732,1,123576,319,18,4,0,293.5
15600,2017-12-28,12750,4,38588,319,8,5,2,32.0
16655,2018-01-11,12615,1,38588,319,8,0,0,154.0
16742,2018-01-11,12732,1,39109,319,9,4,0,408.8181818181818
17835,2018-01-25,12839,1,42158,319,12,17,0,1623.0
19995,2018-03-08,12731,4,6437,319,1,3,2,390.0
20436,2018-03-15,12732,1,9784,319,4,4,0,193.0
17149,2018-01-18,12732,1,9784,318,4,4,0,193.0
21102,2018-03-22,12808,1,123576,318,18,14,0,834.0
10822,2017-10-05,12839,1,39109,317,9,17,0,227.8403361344538
11234,2017-10-12,12839,1,38588,317,8,17,0,1458.0
12312,2017-11-02,12762,1,123576,317,18,8,0,300.75
17152,2018-01-18,12732,1,38588,317,8,4,0,41.0
10234,2017-09-28,12762,1,123576,316,18,8,0,300.75
